ffmpeg version 4.2.1-tessus  https://evermeet.cx/ffmpeg/  Copyright (c) 2000-2019 the FFmpeg developers
  built with Apple LLVM version 10.0.1 (clang-1001.0.46.4)
  configuration: --cc=/usr/bin/clang --prefix=/opt/ffmpeg --extra-version=tessus --enable-avisynth --enable-fontconfig --enable-gpl --enable-libaom --enable-libass --enable-libbluray --enable-libdav1d --enable-libfreetype --enable-libgsm --enable-libmodplug --enable-libmp3lame --enable-libmysofa --enable-libopencore-amrnb --enable-libopencore-amrwb --enable-libopenh264 --enable-libopenjpeg --enable-libopus --enable-librubberband --enable-libshine --enable-libsnappy --enable-libsoxr --enable-libspeex --enable-libtheora --enable-libtwolame --enable-libvidstab --enable-libvmaf --enable-libvo-amrwbenc --enable-libvorbis --enable-libvpx --enable-libwavpack --enable-libwebp --enable-libx264 --enable-libx265 --enable-libxavs --enable-libxvid --enable-libzimg --enable-libzmq --enable-libzvbi --enable-version3 --pkg-config-flags=--static --disable-ffplay
  libavutil      56. 31.100 / 56. 31.100
  libavcodec     58. 54.100 / 58. 54.100
  libavformat    58. 29.100 / 58. 29.100
  libavdevice    58.  8.100 / 58.  8.100
  libavfilter     7. 57.100 /  7. 57.100
  libswscale      5.  5.100 /  5.  5.100
  libswresample   3.  5.100 /  3.  5.100
  libpostproc    55.  5.100 / 55.  5.100
[AVFoundation input device @ 0x7f84d5f00540] Configuration of video device failed, falling back to default.
[avfoundation @ 0x7f84d7000000] Stream #0: not enough frames to estimate rate; consider increasing probesize
Input #0, avfoundation, from '1':
  Duration: N/A, start: 249679.360500, bitrate: N/A
    Stream #0:0: Video: rawvideo (UYVY / 0x59565955), uyvy422, 1920x1080, 1000k tbr, 1000k tbn, 1000k tbc
Stream mapping:
  Stream #0:0 -> #0:0 (rawvideo (native) -> h264 (libx264))
Press [q] to stop, [?] for help
[libx264 @ 0x7f84d69dd200] using cpu capabilities: MMX2 SSE2Fast SSSE3 SSE4.2 AVX
[libx264 @ 0x7f84d69dd200] profile Progressive High, level 4.0, 4:2:0, 8-bit
[libx264 @ 0x7f84d69dd200] 264 - core 157 r2969 d4099dd - H.264/MPEG-4 AVC codec - Copyleft 2003-2019 - http://www.videolan.org/x264.html - options: cabac=1 ref=3 deblock=1:0:0 analyse=0x3:0x113 me=hex subme=7 psy=1 psy_rd=1.00:0.00 mixed_ref=1 me_range=16 chroma_me=1 trellis=1 8x8dct=1 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=-2 threads=6 lookahead_threads=1 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=crf mbtree=1 crf=23.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
Output #0, mp4, to './mp4s/Validate_that_the_ticker_of_the_third_song_can_be_closed20200110_1051.mp4':
  Metadata:
    encoder         : Lavf58.29.100
    Stream #0:0: Video: h264 (libx264) (avc1 / 0x31637661), yuv420p, 1920x1080, q=-1--1, 30 fps, 15360 tbn, 30 tbc
    Metadata:
      encoder         : Lavc58.54.100 libx264
    Side data:
      cpb: bitrate max/min/avg: 0/0/0 buffer size: 0 vbv_delay: -1
frame=   18 fps=0.0 q=0.0 size=       0kB time=00:00:00.00 bitrate=N/A dup=0 drop=15 speed=   0x    
frame=   33 fps= 32 q=0.0 size=       0kB time=00:00:00.00 bitrate=N/A dup=0 drop=30 speed=   0x    
frame=   51 fps= 30 q=29.0 size=       0kB time=-00:00:00.06 bitrate=N/A dup=4 drop=43 speed=N/A    
frame=   68 fps= 30 q=29.0 size=       0kB time=00:00:00.50 bitrate=   0.8kbits/s dup=19 drop=43 speed=0.224x    
frame=   86 fps= 30 q=29.0 size=       0kB time=00:00:01.10 bitrate=   0.3kbits/s dup=34 drop=43 speed=0.389x    
frame=  104 fps= 30 q=29.0 size=       0kB time=00:00:01.70 bitrate=   0.2kbits/s dup=50 drop=43 speed=0.496x    
frame=  121 fps= 31 q=29.0 size=       0kB time=00:00:02.26 bitrate=   0.2kbits/s dup=54 drop=48 speed=0.574x    
frame=  137 fps= 31 q=29.0 size=       0kB time=00:00:02.80 bitrate=   0.1kbits/s dup=54 drop=64 speed=0.627x    
frame=  152 fps= 31 q=29.0 size=       0kB time=00:00:03.30 bitrate=   0.1kbits/s dup=54 drop=79 speed=0.665x    
frame=  167 fps= 30 q=29.0 size=       0kB time=00:00:03.80 bitrate=   0.1kbits/s dup=54 drop=94 speed=0.693x    
frame=  183 fps= 31 q=29.0 size=       0kB time=00:00:04.33 bitrate=   0.1kbits/s dup=54 drop=110 speed=0.723x    
frame=  198 fps= 30 q=29.0 size=       0kB time=00:00:04.83 bitrate=   0.1kbits/s dup=62 drop=110 speed=0.743x    
frame=  213 fps= 30 q=29.0 size=       0kB time=00:00:05.33 bitrate=   0.1kbits/s dup=62 drop=125 speed=0.76x    
frame=  229 fps= 30 q=29.0 size=       0kB time=00:00:05.86 bitrate=   0.1kbits/s dup=62 drop=141 speed=0.779x    
frame=  244 fps= 30 q=29.0 size=       0kB time=00:00:06.36 bitrate=   0.1kbits/s dup=62 drop=156 speed=0.792x    
frame=  259 fps= 30 q=29.0 size=       0kB time=00:00:06.86 bitrate=   0.1kbits/s dup=62 drop=168 speed=0.803x    
frame=  274 fps= 30 q=29.0 size=       0kB time=00:00:07.36 bitrate=   0.1kbits/s dup=62 drop=177 speed=0.814x    
frame=  290 fps= 30 q=29.0 size=       0kB time=00:00:07.90 bitrate=   0.0kbits/s dup=62 drop=191 speed=0.826x    
frame=  305 fps= 30 q=29.0 size=       0kB time=00:00:08.40 bitrate=   0.0kbits/s dup=62 drop=204 speed=0.834x    
frame=  320 fps= 30 q=29.0 size=       0kB time=00:00:08.90 bitrate=   0.0kbits/s dup=62 drop=219 speed=0.841x    
frame=  335 fps= 30 q=29.0 size=       0kB time=00:00:09.40 bitrate=   0.0kbits/s dup=62 drop=234 speed=0.848x    
frame=  351 fps= 30 q=29.0 size=       0kB time=00:00:09.93 bitrate=   0.0kbits/s dup=62 drop=246 speed=0.856x    
frame=  366 fps= 30 q=29.0 size=       0kB time=00:00:10.43 bitrate=   0.0kbits/s dup=62 drop=261 speed=0.862x    
frame=  381 fps= 30 q=29.0 size=       0kB time=00:00:10.93 bitrate=   0.0kbits/s dup=62 drop=276 speed=0.867x    
frame=  396 fps= 30 q=29.0 size=       0kB time=00:00:11.43 bitrate=   0.0kbits/s dup=62 drop=291 speed=0.872x    
frame=  412 fps= 30 q=29.0 size=     256kB time=00:00:11.96 bitrate= 175.3kbits/s dup=62 drop=307 speed=0.878x    
frame=  427 fps= 30 q=29.0 size=     256kB time=00:00:12.46 bitrate= 168.3kbits/s dup=62 drop=322 speed=0.881x    
frame=  442 fps= 30 q=29.0 size=     256kB time=00:00:12.96 bitrate= 161.8kbits/s dup=62 drop=333 speed=0.885x    
frame=  458 fps= 30 q=29.0 size=     256kB time=00:00:13.50 bitrate= 155.4kbits/s dup=62 drop=347 speed=0.89x    
frame=  473 fps= 30 q=29.0 size=     256kB time=00:00:14.00 bitrate= 149.8kbits/s dup=62 drop=353 speed=0.893x    
frame=  488 fps= 30 q=29.0 size=     256kB time=00:00:14.50 bitrate= 144.7kbits/s dup=62 drop=363 speed=0.896x    
frame= 6285 fps= 30 q=29.0 size=    3840kB time=00:03:27.73 bitrate= 151.4kbits/s dup=1143 drop=4671 speed=0.992x    
frame= 6301 fps= 30 q=29.0 size=    3840kB time=00:03:28.26 bitrate= 151.0kbits/s dup=1143 drop=4687 speed=0.992x    
frame= 6316 fps= 30 q=29.0 size=    3840kB time=00:03:28.76 bitrate= 150.7kbits/s dup=1143 drop=4702 speed=0.992x    
frame= 6331 fps= 30 q=29.0 size=    3840kB time=00:03:29.26 bitrate= 150.3kbits/s dup=1143 drop=4717 speed=0.992x    
frame= 6346 fps= 30 q=29.0 size=    3840kB time=00:03:29.76 bitrate= 150.0kbits/s dup=1143 drop=4732 speed=0.992x    
frame= 6361 fps= 30 q=29.0 size=    3840kB time=00:03:30.26 bitrate= 149.6kbits/s dup=1143 drop=4747 speed=0.992x    
frame= 6377 fps= 30 q=29.0 size=    3840kB time=00:03:30.80 bitrate= 149.2kbits/s dup=1143 drop=4763 speed=0.992x    
frame= 6392 fps= 30 q=29.0 size=    3840kB time=00:03:31.30 bitrate= 148.9kbits/s dup=1143 drop=4778 speed=0.992x    
frame= 6407 fps= 30 q=29.0 size=    3840kB time=00:03:31.80 bitrate= 148.5kbits/s dup=1143 drop=4793 speed=0.992x    
frame= 6423 fps= 30 q=29.0 size=    3840kB time=00:03:32.33 bitrate= 148.2kbits/s dup=1143 drop=4809 speed=0.992x    
frame= 6438 fps= 30 q=29.0 size=    3840kB time=00:03:32.83 bitrate= 147.8kbits/s dup=1143 drop=4824 speed=0.992x    
frame= 6454 fps= 30 q=29.0 size=    3840kB time=00:03:33.36 bitrate= 147.4kbits/s dup=1143 drop=4840 speed=0.992x    
frame= 6469 fps= 30 q=29.0 size=    3840kB time=00:03:33.86 bitrate= 147.1kbits/s dup=1143 drop=4855 speed=0.992x    
frame= 6484 fps= 30 q=29.0 size=    3840kB time=00:03:34.36 bitrate= 146.7kbits/s dup=1143 drop=4870 speed=0.992x    
frame= 6499 fps= 30 q=29.0 size=    3840kB time=00:03:34.86 bitrate= 146.4kbits/s dup=1143 drop=4885 speed=0.992x    
frame= 6515 fps= 30 q=29.0 size=    3840kB time=00:03:35.40 bitrate= 146.0kbits/s dup=1143 drop=4901 speed=0.992x    
frame= 6530 fps= 30 q=29.0 size=    3840kB time=00:03:35.90 bitrate= 145.7kbits/s dup=1143 drop=4916 speed=0.992x    
frame= 6545 fps= 30 q=29.0 size=    3840kB time=00:03:36.40 bitrate= 145.4kbits/s dup=1143 drop=4931 speed=0.992x    
frame= 6560 fps= 30 q=29.0 size=    3840kB time=00:03:36.90 bitrate= 145.0kbits/s dup=1143 drop=4946 speed=0.992x    
frame= 6575 fps= 30 q=29.0 size=    3840kB time=00:03:37.40 bitrate= 144.7kbits/s dup=1143 drop=4961 speed=0.992x    
frame= 6591 fps= 30 q=29.0 size=    4096kB time=00:03:37.93 bitrate= 154.0kbits/s dup=1143 drop=4977 speed=0.992x    
frame= 6606 fps= 30 q=29.0 size=    4096kB time=00:03:38.43 bitrate= 153.6kbits/s dup=1143 drop=4992 speed=0.992x    
frame= 6621 fps= 30 q=29.0 size=    4096kB time=00:03:38.93 bitrate= 153.3kbits/s dup=1143 drop=5007 speed=0.992x    
frame= 6636 fps= 30 q=29.0 size=    4096kB time=00:03:39.43 bitrate= 152.9kbits/s dup=1143 drop=5022 speed=0.992x    
frame= 6651 fps= 30 q=29.0 size=    4096kB time=00:03:39.93 bitrate= 152.6kbits/s dup=1143 drop=5037 speed=0.992x    
frame= 6667 fps= 30 q=29.0 size=    4096kB time=00:03:40.46 bitrate= 152.2kbits/s dup=1143 drop=5053 speed=0.993x    
frame= 6682 fps= 30 q=29.0 size=    4096kB time=00:03:40.96 bitrate= 151.9kbits/s dup=1143 drop=5068 speed=0.992x    
frame= 6698 fps= 30 q=29.0 size=    4096kB time=00:03:41.50 bitrate= 151.5kbits/s dup=1143 drop=5084 speed=0.993x    
frame= 6713 fps= 30 q=29.0 size=    4096kB time=00:03:42.00 bitrate= 151.1kbits/s dup=1143 drop=5099 speed=0.993x    
frame= 6728 fps= 30 q=29.0 size=    4096kB time=00:03:42.50 bitrate= 150.8kbits/s dup=1143 drop=5114 speed=0.993x    
frame= 6743 fps= 30 q=29.0 size=    4096kB time=00:03:43.00 bitrate= 150.5kbits/s dup=1143 drop=5129 speed=0.993x    
frame= 6757 fps= 30 q=29.0 size=    4096kB time=00:03:43.46 bitrate= 150.2kbits/s dup=1144 drop=5132 speed=0.992x    
frame= 6774 fps= 30 q=29.0 size=    4096kB time=00:03:44.03 bitrate= 149.8kbits/s dup=1144 drop=5143 speed=0.993x    
frame= 6789 fps= 30 q=29.0 size=    4096kB time=00:03:44.53 bitrate= 149.4kbits/s dup=1144 drop=5158 speed=0.993x    
frame= 6804 fps= 30 q=29.0 size=    4096kB time=00:03:45.03 bitrate= 149.1kbits/s dup=1144 drop=5173 speed=0.993x    
frame= 6820 fps= 30 q=29.0 size=    4096kB time=00:03:45.56 bitrate= 148.8kbits/s dup=1144 drop=5189 speed=0.993x    
frame= 6835 fps= 30 q=29.0 size=    4096kB time=00:03:46.06 bitrate= 148.4kbits/s dup=1144 drop=5204 speed=0.993x    
frame= 6851 fps= 30 q=29.0 size=    4096kB time=00:03:46.60 bitrate= 148.1kbits/s dup=1144 drop=5220 speed=0.993x    
frame= 6866 fps= 30 q=29.0 size=    4096kB time=00:03:47.10 bitrate= 147.8kbits/s dup=1144 drop=5235 speed=0.993x    
frame= 6881 fps= 30 q=29.0 size=    4096kB time=00:03:47.60 bitrate= 147.4kbits/s dup=1144 drop=5250 speed=0.993x    
frame= 6897 fps= 30 q=29.0 size=    4096kB time=00:03:48.13 bitrate= 147.1kbits/s dup=1144 drop=5266 speed=0.993x    
frame= 6912 fps= 30 q=29.0 size=    4096kB time=00:03:48.63 bitrate= 146.8kbits/s dup=1144 drop=5281 speed=0.993x    
frame= 6928 fps= 30 q=29.0 size=    4096kB time=00:03:49.16 bitrate= 146.4kbits/s dup=1145 drop=5289 speed=0.992x    
frame= 6946 fps= 30 q=29.0 size=    4096kB time=00:03:49.76 bitrate= 146.0kbits/s dup=1146 drop=5299 speed=0.993x    
frame= 6961 fps= 30 q=29.0 size=    4096kB time=00:03:50.26 bitrate= 145.7kbits/s dup=1146 drop=5314 speed=0.993x    
frame= 6976 fps= 30 q=29.0 size=    4352kB time=00:03:50.76 bitrate= 154.5kbits/s dup=1146 drop=5329 speed=0.993x    
frame= 6991 fps= 30 q=29.0 size=    4352kB time=00:03:51.26 bitrate= 154.2kbits/s dup=1146 drop=5344 speed=0.993x    
frame= 7006 fps= 30 q=29.0 size=    4352kB time=00:03:51.76 bitrate= 153.8kbits/s dup=1146 drop=5359 speed=0.993x    
frame= 7021 fps= 30 q=29.0 size=    4352kB time=00:03:52.26 bitrate= 153.5kbits/s dup=1146 drop=5374 speed=0.993x    
frame= 7037 fps= 30 q=29.0 size=    4352kB time=00:03:52.80 bitrate= 153.1kbits/s dup=1146 drop=5390 speed=0.993x    
frame= 7052 fps= 30 q=29.0 size=    4352kB time=00:03:53.30 bitrate= 152.8kbits/s dup=1146 drop=5405 speed=0.993x    
frame= 7068 fps= 30 q=29.0 size=    4352kB time=00:03:53.83 bitrate= 152.5kbits/s dup=1146 drop=5421 speed=0.993x    
frame= 7083 fps= 30 q=29.0 size=    4352kB time=00:03:54.33 bitrate= 152.1kbits/s dup=1146 drop=5436 speed=0.993x    
frame= 7098 fps= 30 q=29.0 size=    4352kB time=00:03:54.83 bitrate= 151.8kbits/s dup=1146 drop=5451 speed=0.993x    
frame= 7113 fps= 30 q=29.0 size=    4352kB time=00:03:55.33 bitrate= 151.5kbits/s dup=1146 drop=5466 speed=0.993x    
frame= 7129 fps= 30 q=29.0 size=    4352kB time=00:03:55.86 bitrate= 151.2kbits/s dup=1146 drop=5482 speed=0.993x    
frame= 7144 fps= 30 q=29.0 size=    4352kB time=00:03:56.36 bitrate= 150.8kbits/s dup=1146 drop=5497 speed=0.993x    
frame= 7160 fps= 30 q=29.0 size=    4352kB time=00:03:56.90 bitrate= 150.5kbits/s dup=1146 drop=5511 speed=0.993x    
frame= 7175 fps= 30 q=29.0 size=    4352kB time=00:03:57.40 bitrate= 150.2kbits/s dup=1146 drop=5526 speed=0.993x    
frame= 7190 fps= 30 q=29.0 size=    4352kB time=00:03:57.90 bitrate= 149.9kbits/s dup=1146 drop=5539 speed=0.993x    
frame= 7205 fps= 30 q=29.0 size=    4352kB time=00:03:58.40 bitrate= 149.5kbits/s dup=1146 drop=5552 speed=0.993x    
frame= 7222 fps= 30 q=29.0 size=    4352kB time=00:03:58.96 bitrate= 149.2kbits/s dup=1146 drop=5566 speed=0.993x    
frame= 7237 fps= 30 q=29.0 size=    4352kB time=00:03:59.46 bitrate= 148.9kbits/s dup=1146 drop=5575 speed=0.993x    
frame= 7252 fps= 30 q=29.0 size=    4352kB time=00:03:59.96 bitrate= 148.6kbits/s dup=1146 drop=5590 speed=0.993x    
frame= 7267 fps= 30 q=29.0 size=    4352kB time=00:04:00.46 bitrate= 148.3kbits/s dup=1146 drop=5605 speed=0.993x    
frame= 7283 fps= 30 q=29.0 size=    4352kB time=00:04:01.00 bitrate= 147.9kbits/s dup=1146 drop=5621 speed=0.993x    
frame= 7298 fps= 30 q=29.0 size=    4352kB time=00:04:01.50 bitrate= 147.6kbits/s dup=1146 drop=5636 speed=0.993x    
frame= 7313 fps= 30 q=29.0 size=    4352kB time=00:04:02.00 bitrate= 147.3kbits/s dup=1146 drop=5651 speed=0.993x    
frame= 7326 fps= 30 q=29.0 size=    4352kB time=00:04:02.43 bitrate= 147.1kbits/s dup=1148 drop=5657 speed=0.993x    
frame= 7344 fps= 30 q=29.0 size=    4352kB time=00:04:03.03 bitrate= 146.7kbits/s dup=1154 drop=5657 speed=0.993x    
frame= 7359 fps= 30 q=29.0 size=    4352kB time=00:04:03.53 bitrate= 146.4kbits/s dup=1156 drop=5665 speed=0.993x    
frame= 7376 fps= 30 q=29.0 size=    4608kB time=00:04:04.10 bitrate= 154.6kbits/s dup=1156 drop=5674 speed=0.993x    
frame= 7391 fps= 30 q=29.0 size=    4608kB time=00:04:04.60 bitrate= 154.3kbits/s dup=1156 drop=5688 speed=0.993x    
frame= 7406 fps= 30 q=29.0 size=    4608kB time=00:04:05.10 bitrate= 154.0kbits/s dup=1156 drop=5703 speed=0.993x    
frame= 7421 fps= 30 q=29.0 size=    4608kB time=00:04:05.60 bitrate= 153.7kbits/s dup=1156 drop=5716 speed=0.993x    
frame= 7438 fps= 30 q=29.0 size=    4608kB time=00:04:06.16 bitrate= 153.3kbits/s dup=1156 drop=5722 speed=0.993x    
frame= 7452 fps= 30 q=29.0 size=    4608kB time=00:04:06.63 bitrate= 153.1kbits/s dup=1157 drop=5727 speed=0.993x    
frame= 7468 fps= 30 q=29.0 size=    4608kB time=00:04:07.16 bitrate= 152.7kbits/s dup=1157 drop=5733 speed=0.993x    
frame= 7485 fps= 30 q=29.0 size=    4608kB time=00:04:07.73 bitrate= 152.4kbits/s dup=1171 drop=5734 speed=0.993x    
frame= 7508 fps= 30 q=29.0 size=    4608kB time=00:04:08.50 bitrate= 151.9kbits/s dup=1192 drop=5734 speed=0.993x    
frame= 7524 fps= 30 q=29.0 size=    4608kB time=00:04:09.03 bitrate= 151.6kbits/s dup=1205 drop=5734 speed=0.993x    
frame= 7541 fps= 30 q=29.0 size=    4608kB time=00:04:09.60 bitrate= 151.2kbits/s dup=1205 drop=5744 speed=0.993x    
frame= 7556 fps= 30 q=29.0 size=    4608kB time=00:04:10.10 bitrate= 150.9kbits/s dup=1205 drop=5754 speed=0.993x    
frame= 7572 fps= 30 q=29.0 size=    4608kB time=00:04:10.63 bitrate= 150.6kbits/s dup=1205 drop=5770 speed=0.993x    
frame= 7587 fps= 30 q=29.0 size=    4608kB time=00:04:11.13 bitrate= 150.3kbits/s dup=1205 drop=5785 speed=0.993x    
frame= 7602 fps= 30 q=29.0 size=    4608kB time=00:04:11.63 bitrate= 150.0kbits/s dup=1205 drop=5800 speed=0.993x    
frame= 7617 fps= 30 q=29.0 size=    4608kB time=00:04:12.13 bitrate= 149.7kbits/s dup=1205 drop=5815 speed=0.993x    
frame= 7632 fps= 30 q=29.0 size=    4608kB time=00:04:12.63 bitrate= 149.4kbits/s dup=1205 drop=5830 speed=0.993x    
frame= 7648 fps= 30 q=29.0 size=    4608kB time=00:04:13.16 bitrate= 149.1kbits/s dup=1205 drop=5846 speed=0.993x    
frame= 7663 fps= 30 q=29.0 size=    4608kB time=00:04:13.66 bitrate= 148.8kbits/s dup=1205 drop=5861 speed=0.993x    
frame= 7679 fps= 30 q=29.0 size=    4608kB time=00:04:14.20 bitrate= 148.5kbits/s dup=1205 drop=5877 speed=0.994x    
frame= 7694 fps= 30 q=29.0 size=    4608kB time=00:04:14.70 bitrate= 148.2kbits/s dup=1205 drop=5892 speed=0.993x    
frame= 7709 fps= 30 q=29.0 size=    4608kB time=00:04:15.20 bitrate= 147.9kbits/s dup=1205 drop=5907 speed=0.993x    
frame= 7725 fps= 30 q=29.0 size=    4608kB time=00:04:15.73 bitrate= 147.6kbits/s dup=1205 drop=5923 speed=0.994x    
frame= 7740 fps= 30 q=29.0 size=    4608kB time=00:04:16.23 bitrate= 147.3kbits/s dup=1205 drop=5937 speed=0.994x    
frame= 7755 fps= 30 q=29.0 size=    4608kB time=00:04:16.73 bitrate= 147.0kbits/s dup=1205 drop=5952 speed=0.994x    
frame= 7771 fps= 30 q=29.0 size=    4608kB time=00:04:17.26 bitrate= 146.7kbits/s dup=1205 drop=5968 speed=0.994x    
frame= 7786 fps= 30 q=29.0 size=    4608kB time=00:04:17.76 bitrate= 146.4kbits/s dup=1205 drop=5983 speed=0.994x    
frame= 7801 fps= 30 q=29.0 size=    4608kB time=00:04:18.26 bitrate= 146.2kbits/s dup=1205 drop=5998 speed=0.994x    
frame= 7817 fps= 30 q=29.0 size=    4608kB time=00:04:18.80 bitrate= 145.9kbits/s dup=1205 drop=6014 speed=0.994x    
frame= 7832 fps= 30 q=29.0 size=    4608kB time=00:04:19.30 bitrate= 145.6kbits/s dup=1205 drop=6029 speed=0.994x    
frame= 7847 fps= 30 q=29.0 size=    4608kB time=00:04:19.80 bitrate= 145.3kbits/s dup=1205 drop=6044 speed=0.994x    
frame= 7863 fps= 30 q=29.0 size=    4864kB time=00:04:20.33 bitrate= 153.1kbits/s dup=1205 drop=6060 speed=0.994x    
frame= 7878 fps= 30 q=29.0 size=    4864kB time=00:04:20.83 bitrate= 152.8kbits/s dup=1205 drop=6075 speed=0.994x    
frame= 7893 fps= 30 q=29.0 size=    4864kB time=00:04:21.33 bitrate= 152.5kbits/s dup=1205 drop=6090 speed=0.994x    
frame= 7908 fps= 30 q=29.0 size=    4864kB time=00:04:21.83 bitrate= 152.2kbits/s dup=1205 drop=6105 speed=0.994x    
frame= 7924 fps= 30 q=29.0 size=    4864kB time=00:04:22.36 bitrate= 151.9kbits/s dup=1205 drop=6121 speed=0.994x    
frame= 7939 fps= 30 q=29.0 size=    4864kB time=00:04:22.86 bitrate= 151.6kbits/s dup=1205 drop=6136 speed=0.994x    
frame= 7954 fps= 30 q=29.0 size=    4864kB time=00:04:23.36 bitrate= 151.3kbits/s dup=1205 drop=6151 speed=0.994x    
frame= 7970 fps= 30 q=29.0 size=    4864kB time=00:04:23.90 bitrate= 151.0kbits/s dup=1205 drop=6167 speed=0.994x    
frame= 7985 fps= 30 q=29.0 size=    4864kB time=00:04:24.40 bitrate= 150.7kbits/s dup=1205 drop=6182 speed=0.994x    
frame= 8000 fps= 30 q=29.0 size=    4864kB time=00:04:24.90 bitrate= 150.4kbits/s dup=1205 drop=6197 speed=0.994x    
frame= 8016 fps= 30 q=29.0 size=    4864kB time=00:04:25.43 bitrate= 150.1kbits/s dup=1205 drop=6213 speed=0.994x    
frame= 8031 fps= 30 q=29.0 size=    4864kB time=00:04:25.93 bitrate= 149.8kbits/s dup=1205 drop=6228 speed=0.994x    
frame= 8046 fps= 30 q=29.0 size=    4864kB time=00:04:26.43 bitrate= 149.6kbits/s dup=1205 drop=6243 speed=0.994x    
frame= 8062 fps= 30 q=29.0 size=    4864kB time=00:04:26.96 bitrate= 149.3kbits/s dup=1205 drop=6259 speed=0.994x    
frame= 8077 fps= 30 q=29.0 size=    4864kB time=00:04:27.46 bitrate= 149.0kbits/s dup=1205 drop=6274 speed=0.994x    
frame= 8092 fps= 30 q=29.0 size=    4864kB time=00:04:27.96 bitrate= 148.7kbits/s dup=1205 drop=6289 speed=0.994x    
frame= 8107 fps= 30 q=29.0 size=    4864kB time=00:04:28.46 bitrate= 148.4kbits/s dup=1205 drop=6304 speed=0.994x    
frame= 8122 fps= 30 q=29.0 size=    4864kB time=00:04:28.96 bitrate= 148.1kbits/s dup=1205 drop=6319 speed=0.994x    
frame= 8137 fps= 30 q=29.0 size=    4864kB time=00:04:29.46 bitrate= 147.9kbits/s dup=1205 drop=6334 speed=0.994x    
frame= 8152 fps= 30 q=29.0 size=    4864kB time=00:04:29.96 bitrate= 147.6kbits/s dup=1205 drop=6341 speed=0.994x    
frame= 8169 fps= 30 q=29.0 size=    4864kB time=00:04:30.53 bitrate= 147.3kbits/s dup=1205 drop=6352 speed=0.994x    
frame= 8184 fps= 30 q=29.0 size=    4864kB time=00:04:31.03 bitrate= 147.0kbits/s dup=1205 drop=6367 speed=0.994x    
frame= 8199 fps= 30 q=29.0 size=    4864kB time=00:04:31.53 bitrate= 146.7kbits/s dup=1205 drop=6382 speed=0.994x    
frame= 8214 fps= 30 q=29.0 size=    4864kB time=00:04:32.03 bitrate= 146.5kbits/s dup=1205 drop=6397 speed=0.994x    
frame= 8230 fps= 30 q=29.0 size=    4864kB time=00:04:32.56 bitrate= 146.2kbits/s dup=1205 drop=6413 speed=0.994x    
frame= 8245 fps= 30 q=29.0 size=    4864kB time=00:04:33.06 bitrate= 145.9kbits/s dup=1205 drop=6428 speed=0.994x    
frame= 8260 fps= 30 q=29.0 size=    4864kB time=00:04:33.56 bitrate= 145.7kbits/s dup=1205 drop=6443 speed=0.994x    
frame= 8275 fps= 30 q=29.0 size=    4864kB time=00:04:34.06 bitrate= 145.4kbits/s dup=1205 drop=6458 speed=0.994x    
frame= 8290 fps= 30 q=29.0 size=    4864kB time=00:04:34.56 bitrate= 145.1kbits/s dup=1205 drop=6473 speed=0.994x    
frame= 8306 fps= 30 q=29.0 size=    4864kB time=00:04:35.10 bitrate= 144.8kbits/s dup=1205 drop=6489 speed=0.994x    
frame= 8321 fps= 30 q=29.0 size=    4864kB time=00:04:35.60 bitrate= 144.6kbits/s dup=1205 drop=6504 speed=0.994x    
frame= 8336 fps= 30 q=29.0 size=    4864kB time=00:04:36.10 bitrate= 144.3kbits/s dup=1205 drop=6516 speed=0.994x    
frame= 8354 fps= 30 q=29.0 size=    4864kB time=00:04:36.70 bitrate= 144.0kbits/s dup=1205 drop=6524 speed=0.994x    
frame= 8369 fps= 30 q=29.0 size=    5120kB time=00:04:37.20 bitrate= 151.3kbits/s dup=1205 drop=6539 speed=0.994x    
frame= 8384 fps= 30 q=29.0 size=    5120kB time=00:04:37.70 bitrate= 151.0kbits/s dup=1205 drop=6554 speed=0.994x    
frame= 8399 fps= 30 q=29.0 size=    5120kB time=00:04:38.20 bitrate= 150.8kbits/s dup=1205 drop=6569 speed=0.994x    
frame= 8415 fps= 30 q=29.0 size=    5120kB time=00:04:38.73 bitrate= 150.5kbits/s dup=1205 drop=6585 speed=0.994x    
frame= 8430 fps= 30 q=29.0 size=    5120kB time=00:04:39.23 bitrate= 150.2kbits/s dup=1205 drop=6600 speed=0.994x    
frame= 8445 fps= 30 q=29.0 size=    5120kB time=00:04:39.73 bitrate= 149.9kbits/s dup=1205 drop=6615 speed=0.994x    
frame= 8460 fps= 30 q=29.0 size=    5120kB time=00:04:40.23 bitrate= 149.7kbits/s dup=1205 drop=6630 speed=0.994x    
frame= 8475 fps= 30 q=29.0 size=    5120kB time=00:04:40.73 bitrate= 149.4kbits/s dup=1205 drop=6645 speed=0.994x    
frame= 8490 fps= 30 q=29.0 size=    5120kB time=00:04:41.23 bitrate= 149.1kbits/s dup=1205 drop=6660 speed=0.994x    
